"","FIPS","GeoName","year","rpp_goods","rpp_services_housing","rpp_services_other","rpp_services_utilities","rpp_all_items"
"246","34900","Napa, CA (Metropolitan Statistical Area)",2008,"117.885","157.3","106.691","86.038","116.622"
"247","34940","Naples-Marco Island, FL (Metropolitan Statistical Area)",2008,"97.81","136.145","99.156","95.709","104.947"
"248","34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2008,"97.193","88.577","98.029","97.064","96.162"
"249","35100","New Bern, NC (Metropolitan Statistical Area)",2008,"94.63","64.515","94.822","92.836","87.67"
"250","35300","New Haven-Milford, CT (Metropolitan Statistical Area)",2008,"115.598","131.191","106.629","101.278","112.479"
"251","35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)",2008,"97.17","103.793","98.491","112.757","99.206"
"252","35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2008,"110.884","168.783","103.372","109.094","112.925"
"253","35660","Niles, MI (Metropolitan Statistical Area)",2008,"99.114","72.794","100.227","93.196","93.809"
"254","35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2008,"97.81","117.956","99.156","95.721","101.978"
"255","35980","Norwich-New London, CT (Metropolitan Statistical Area)",2008,"100.614","121.887","101.355","101.223","103.974"
"256","36100","Ocala, FL (Metropolitan Statistical Area)",2008,"97.81","86.455","99.156","95.409","96.006"
"257","36140","Ocean City, NJ (Metropolitan Statistical Area)",2008,"108.931","106.381","102.685","117.584","105.793"
"258","36220","Odessa, TX (Metropolitan Statistical Area)",2008,"97.191","82.751","98.469","122.443","96.304"
"259","36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)",2008,"95.985","89.313","98.922","84.061","95.789"
"260","36420","Oklahoma City, OK (Metropolitan Statistical Area)",2008,"97.617","74.416","98.359","110.691","94.2"
"261","36500","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2008,"108.493","113.341","103.571","84.401","105.943"
"262","36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2008,"97.725","88.749","99.732","92.48","97.193"
"263","36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2008,"97.81","117.148","99.156","95.621","101.455"
"264","36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2008,"99.051","81.312","100.002","91.703","96.391"
"265","36980","Owensboro, KY (Metropolitan Statistical Area)",2008,"97.002","56.497","98.282","89.257","89.277"
"266","37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2008,"103.694","180.235","97.865","86.26","108.16"
"267","37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2008,"97.81","107.607","99.156","95.673","100.065"
"268","37460","Panama City, FL (Metropolitan Statistical Area)",2008,"97.81","98.396","99.156","95.705","98.462"
"269","37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2008,"97.083","54.314","98.809","83.228","88.024"
"270","37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2008,"97.81","91.353","99.156","95.622","97.155"
"271","37900","Peoria, IL (Metropolitan Statistical Area)",2008,"96.166","68.275","99.449","99.119","92.95"
"272","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2008,"108.587","121.745","102.948","98.921","107.044"
"273","38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2008,"105.734","113.976","103.429","101.068","105.817"
"274","38220","Pine Bluff, AR (Metropolitan Statistical Area)",2008,"96.664","47.985","98.029","110.935","87.019"
"275","38300","Pittsburgh, PA (Metropolitan Statistical Area)",2008,"92.807","75.242","96.288","91.86","91.712"
"276","38340","Pittsfield, MA (Metropolitan Statistical Area)",2008,"99.896","91.121","101.522","94.869","98.983"
"277","38540","Pocatello, ID (Metropolitan Statistical Area)",2008,"102.606","68.997","102.24","75.239","94.336"
"278","38860","Portland-South Portland, ME (Metropolitan Statistical Area)",2008,"100.442","113.495","101.31","63.27","101.674"
"279","38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2008,"92.603","108.974","100.572","82.639","98.258"
"280","38940","Port St. Lucie, FL (Metropolitan Statistical Area)",2008,"97.81","118.028","99.156","95.641","102.021"
"281","39100","Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) 1/",2008,"(NA)","(NA)","(NA)","(NA)","(NA)"
"282","39150","Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2008,"101.33","102.991","102.464","101.071","102.146"
"283","39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2008,"100.546","109.062","102.086","91.188","102.289"
"284","39340","Provo-Orem, UT (Metropolitan Statistical Area)",2008,"95.489","98.125","98.659","84.051","96.865"
"285","39380","Pueblo, CO (Metropolitan Statistical Area)",2008,"96.25","65.004","98.536","86.651","89.881"
"286","39460","Punta Gorda, FL (Metropolitan Statistical Area)",2008,"97.81","97.295","99.156","95.788","98.254"
"287","39540","Racine, WI (Metropolitan Statistical Area)",2008,"97.895","87.725","97.377","91.563","95.966"
"288","39580","Raleigh-Cary, NC (Metropolitan Statistical Area)",2008,"97.442","92.521","98.832","92.897","97.205"
"289","39660","Rapid City, SD (Metropolitan Statistical Area)",2008,"94.494","66.048","98.961","87.239","91.139"
"290","39740","Reading, PA (Metropolitan Statistical Area)",2008,"101.1","92.163","101.154","91.747","99.527"
"291","39820","Redding, CA (Metropolitan Statistical Area)",2008,"95.194","98.151","97.646","85.922","96.513"
"292","39900","Reno, NV (Metropolitan Statistical Area)",2008,"95.813","120.64","99.087","109.378","101.459"
"293","40060","Richmond, VA (Metropolitan Statistical Area)",2008,"97.627","100.75","98.594","94.064","98.451"
"294","40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2008,"103.694","135.493","97.865","86.112","104.796"
"295","40220","Roanoke, VA (Metropolitan Statistical Area)",2008,"97.047","73.132","98.117","94.04","92.572"
"296","40340","Rochester, MN (Metropolitan Statistical Area)",2008,"93.116","87.546","98.846","83.371","94.744"
"297","40380","Rochester, NY (Metropolitan Statistical Area)",2008,"101.406","97.043","101.044","104.354","100.576"
"298","40420","Rockford, IL (Metropolitan Statistical Area)",2008,"98.829","83.574","100.077","99.129","96.897"
"299","40580","Rocky Mount, NC (Metropolitan Statistical Area)",2008,"97.442","56.329","98.832","92.76","89.385"
"300","40660","Rome, GA (Metropolitan Statistical Area)",2008,"94.088","59.202","95.072","107.629","87.347"
"301","40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2008,"95.194","130.239","97.646","86.095","100.82"
"302","40980","Saginaw, MI (Metropolitan Statistical Area)",2008,"99.114","70.302","100.227","93.189","93.793"
"303","41060","St. Cloud, MN (Metropolitan Statistical Area)",2008,"99.354","83.871","100.353","83.362","96.493"
"304","41100","St. George, UT (Metropolitan Statistical Area)",2008,"102.711","84.417","102.355","84.017","97.829"
"305","41140","St. Joseph, MO-KS (Metropolitan Statistical Area)",2008,"95.947","69.939","98.994","98.091","93.052"
"306","41180","St. Louis, MO-IL (Metropolitan Statistical Area)",2008,"88.866","86.286","96.382","98.06","92.273"
"307","41420","Salem, OR (Metropolitan Statistical Area)",2008,"92.739","84.436","100.594","82.09","94.393"
"308","41500","Salinas, CA (Metropolitan Statistical Area)",2008,"95.194","150.408","97.646","86.109","103.345"
"309","41540","Salisbury, MD-DE (Metropolitan Statistical Area)",2008,"93.77","77.553","95.532","112.102","91.119"
"310","41620","Salt Lake City, UT (Metropolitan Statistical Area)",2008,"95.64","110.361","98.74","84.106","98.705"
"311","41660","San Angelo, TX (Metropolitan Statistical Area)",2008,"97.076","72.358","98.352","122.407","93.591"
"312","41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2008,"96.96","86.251","98.235","122.386","96.39"
"313","41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2008,"109.854","174.6","100.847","86.17","112.069"
"314","41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2008,"117.885","188.8","106.691","86.075","117.81"
"315","41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2008,"117.509","197.197","106.613","86.107","117.701"
"316","42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2008,"95.194","152.16","97.646","86.21","104.221"
"317","42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2008,"117.885","173.073","106.691","86.121","117.173"
"318","42140","Santa Fe, NM (Metropolitan Statistical Area)",2008,"95.854","96.173","98.907","93.303","97.227"
"319","42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2008,"95.194","181.134","97.646","86.31","106.334"
"320","42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2008,"117.885","153.506","106.691","86.152","115.75"
"321","42340","Savannah, GA (Metropolitan Statistical Area)",2008,"97.466","91.629","98.315","107.691","97.119"
"322","42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2008,"101.1","70.826","101.154","91.827","95.243"
"323","42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2008,"108.493","131.447","103.571","84.561","108.222"
"324","42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2008,"93.749","91.879","94.859","95.552","93.954"
"325","42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)",2008,"93.749","75.793","94.859","95.492","90.172"
"326","43100","Sheboygan, WI (Metropolitan Statistical Area)",2008,"99.051","80.432","100.002","91.599","96.01"
"327","43300","Sherman-Denison, TX (Metropolitan Statistical Area)",2008,"97.191","68.419","98.469","122.446","93.03"
"328","43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2008,"97.072","68.509","98.369","112.876","92.44"
"329","43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2008,"101.33","70.203","102.464","101.008","95.347"
"330","43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2008,"94.934","67.733","98.673","93.636","91.766"
"331","43620","Sioux Falls, SD (Metropolitan Statistical Area)",2008,"96.881","83.932","99.518","87.178","95.891"
"332","43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2008,"94.698","78.912","98.886","97.763","93.543"
"333","43900","Spartanburg, SC (Metropolitan Statistical Area)",2008,"97.493","70.453","98.583","96.503","92.851"
"334","44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2008,"95.874","85.072","98.433","84.474","94.914"
"335","44100","Springfield, IL (Metropolitan Statistical Area)",2008,"98.829","77.94","100.077","99.06","95.988"
"336","44140","Springfield, MA (Metropolitan Statistical Area)",2008,"99.92","96.566","101.548","94.873","100.131"
"337","44180","Springfield, MO (Metropolitan Statistical Area)",2008,"97.596","67.884","99.341","97.38","92.903"
"338","44220","Springfield, OH (Metropolitan Statistical Area)",2008,"98.676","63.453","99.671","99.34","92.426"
"339","44300","State College, PA (Metropolitan Statistical Area)",2008,"101.1","100.319","101.154","91.713","100.75"
"340","44420","Staunton, VA (Metropolitan Statistical Area)",2008,"93.149","78.448","94.881","94.049","90.722"
"341","44700","Stockton, CA (Metropolitan Statistical Area)",2008,"95.194","115.781","97.646","86.054","99.057"
"342","44940","Sumter, SC (Metropolitan Statistical Area)",2008,"96.786","60.338","97.665","96.305","89.27"
"343","45060","Syracuse, NY (Metropolitan Statistical Area)",2008,"101.406","85.08","101.044","104.285","98.366"
"344","45220","Tallahassee, FL (Metropolitan Statistical Area)",2008,"97.512","86.534","98.841","95.456","96.126"
"345","45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2008,"102.669","112.952","101.03","95.689","103.409"
"346","45460","Terre Haute, IN (Metropolitan Statistical Area)",2008,"93.598","60.671","98.57","98.991","89.144"
"347","45500","Texarkana, TX-AR (Metropolitan Statistical Area)",2008,"96.917","54.104","98.208","117.13","89.034"
"348","45540","The Villages, FL (Metropolitan Statistical Area)",2008,"93.749","75.772","94.859","95.484","90.707"
"349","45780","Toledo, OH (Metropolitan Statistical Area)",2008,"96.636","76.243","99.223","99.478","94.364"
"350","45820","Topeka, KS (Metropolitan Statistical Area)",2008,"93.215","73.899","98.945","105.042","92.8"
"351","45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)",2008,"102.668","135.563","97.841","117.591","104.255"
"352","46060","Tucson, AZ (Metropolitan Statistical Area)",2008,"95.449","98.813","98.835","101.088","97.658"
"353","46140","Tulsa, OK (Metropolitan Statistical Area)",2008,"97.674","70.868","98.432","110.792","93.556"
"354","46220","Tuscaloosa, AL (Metropolitan Statistical Area)",2008,"96.296","64.29","98.015","115.094","90.365"
"355","46300","Twin Falls, ID (Metropolitan Statistical Area) 1/",2008,"(NA)","(NA)","(NA)","(NA)","(NA)"
"356","46340","Tyler, TX (Metropolitan Statistical Area)",2008,"97.191","87.941","98.469","122.341","97.051"
"357","46520","Urban Honolulu, HI (Metropolitan Statistical Area)",2008,"109.469","179.65","97.861","122.339","110.728"
"358","46540","Utica-Rome, NY (Metropolitan Statistical Area)",2008,"101.406","70.227","101.044","104.357","94.765"
"359","46660","Valdosta, GA (Metropolitan Statistical Area)",2008,"94.088","71.604","95.072","107.52","90.32"
"360","46700","Vallejo, CA (Metropolitan Statistical Area)",2008,"117.885","149.455","106.691","86.141","114.912"
"361","47020","Victoria, TX (Metropolitan Statistical Area)",2008,"96.861","77.051","98.135","122.307","94.796"
"362","47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2008,"108.931","92.941","102.685","117.417","103.238"
"363","47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",2008,"97.667","107.05","98.623","94.141","99.558"
"364","47300","Visalia, CA (Metropolitan Statistical Area)",2008,"95.194","84.525","97.646","86.045","94.175"
"365","47380","Waco, TX (Metropolitan Statistical Area)",2008,"96.955","76.417","98.23","122.464","94.62"
"366","47460","Walla Walla, WA (Metropolitan Statistical Area)",2008,"101.77","81.286","102.727","84.445","97.743"
"367","47580","Warner Robins, GA (Metropolitan Statistical Area)",2008,"97.466","72.264","98.315","107.564","93.64"
"368","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",2008,"111.66","167.081","105.564","100.871","114.21"
"369","47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2008,"94.006","69.736","98.551","94.996","91.657"
"370","48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2008,"101.406","70.48","101.044","104.343","94.339"
"371","48140","Wausau-Weston, WI (Metropolitan Statistical Area)",2008,"94.934","73.863","99.113","91.572","92.993"
"372","48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2008,"98.868","48.717","99.817","92.65","87.456"
"373","48300","Wenatchee, WA (Metropolitan Statistical Area)",2008,"101.77","79.308","102.727","84.47","96.782"
"374","48540","Wheeling, WV-OH (Metropolitan Statistical Area)",2008,"97.425","49.368","98.965","90.823","86.979"
"375","48620","Wichita, KS (Metropolitan Statistical Area)",2008,"97.867","71.669","100.012","104.851","94.654"
"376","48660","Wichita Falls, TX (Metropolitan Statistical Area)",2008,"96.902","75.995","98.176","122.384","94.368"
"377","48700","Williamsport, PA (Metropolitan Statistical Area)",2008,"101.1","74.23","101.154","91.635","95.371"
"378","48900","Wilmington, NC (Metropolitan Statistical Area)",2008,"97.05","82.799","98.267","92.845","94.302"
"379","49020","Winchester, VA-WV (Metropolitan Statistical Area)",2008,"93.608","84.486","95.073","91.228","92.519"
